age,income,tenure_months,purchase_frequency,avg_order_value,discount_used,support_tickets,sessions_per_month,income_thousands,sessions_duplicate,loyalty_score,noise_feature,churn
52,62027.54916753697,25.71170923333154,12.43263011267571,75.36875657024693,0.5736916345078449,1,27.148489454164668,62.47374406230258,27.91499331320681,32.52962470248147,-0.36683281046660954,1
31,74436.50643111521,26.328206438799377,12.914935295464797,75.3767394061455,0.3846729235143738,2,10.787309935684137,73.13658131800794,10.818729319634437,13.912408018571059,-1.1595942340447565,0
18,78842.60302670712,120.0,10.047317392439668,94.85969630781918,0.2815547230532072,3,33.56253139406121,78.32896893073763,33.376432926693646,55.403187842617506,0.27247217776068894,1
30,52338.81682369762,93.96204249187724,9.98382936192345,82.87123211658653,0.3039971885744509,5,16.533300435349396,52.43467440004513,17.4063022355405,37.79584420269546,-0.05672265363895723,1
48,89590.42694766648,41.58519289049576,10.335440184335905,73.71509066804457,0.4343917399123981,0,21.44354679612907,89.42735109580451,19.726186995121665,32.58900758633722,-0.35967158696354035,0
31,67076.26851290562,71.16107956871085,1.8577660841798558,57.051391817403015,0.25596364935722826,1,12.637329431280014,67.35764555863653,12.45404769226295,27.407993337810996,-2.3000936864838035,0
43,40910.39089267019,30.08200624619983,14.157347454967264,56.69045309064409,0.1739684849934089,3,19.196665311884033,37.92229745956394,19.924533394661495,29.947261721533184,2.041873900194144,1
62,37469.16422705009,70.67438024440133,7.828374064429179,65.55430256806737,0.14948719766628843,3,19.451771663574174,37.40772810345112,19.56721005531896,25.93837159683938,0.4610239335931289,0
58,47490.23546368951,39.71152225775127,7.5162594166651875,69.07052883967049,0.3767511155270167,1,16.26435542540373,47.96574534548229,16.459185215480368,16.25822493517954,-0.2667363582963005,0
23,50471.18613676351,46.13750471423682,9.069079170619752,92.40964468908574,0.0,4,15.210363450547824,50.07152090155602,15.98194800481297,33.25812757085247,-0.0040550904439859686,0
62,69151.74242406804,120.0,9.929677733446525,92.29417686975154,0.2123372657665937,1,6.742337345685675,70.30012392387299,7.149256744221038,36.53765203411482,0.9538148380906147,1
39,40321.80039186189,29.803266760065902,8.22755856961929,58.84755459123424,0.28518856534323095,0,30.42979341076957,39.45109869885018,31.114876737415397,31.607805362007056,-0.8178336710097716,0
18,44743.33961241074,46.16726579733702,5.668281423268878,63.31389938340408,0.6929310414199674,3,14.565003073890514,43.2158368678895,15.383119147709275,18.847250042332796,1.6158253683084494,0
28,39720.09823130795,33.425990804346476,6.593730238645647,81.8934781805853,0.4376112719703168,2,15.046695620794287,40.5240121996652,15.282503388860421,26.535436952252727,0.037923359688541325,0
56,59762.40999812243,14.799914245959913,11.809419038339893,77.98010639448928,0.18822074604448852,2,21.021783315654726,59.372196912540005,20.090353663163764,27.393542308907502,0.2391649264754806,0
54,28878.315302085935,16.92624074797067,8.509770038459587,50.04588249965556,0.3164585119609926,5,24.352811831303313,28.657057824203513,23.74965404642711,20.745377212922165,0.17073936315913144,0
29,64845.801710339685,62.942970838523024,6.961897037179129,99.37098062610121,0.26333255140376527,1,18.41650220034497,67.02689482657513,17.05665802351553,30.105702341370176,-1.4378827144500164,0
26,40759.91120242143,53.84267213540797,5.578229920444311,75.50319479552795,0.4958938053696944,4,17.66890759849846,40.58992732444096,18.70543620016056,18.605151089531915,-1.035184384985058,0
47,51061.743539760035,53.41523883923117,4.994645567480043,60.532347730169406,0.6285383154173811,4,12.164473821368366,49.085966842679255,12.858911818140081,29.50995461937171,0.7160229338673333,0
39,62713.24159909632,49.9904364434755,6.550954183655611,47.01459558892653,0.4127399748435927,0,9.47288987148654,62.09509788620701,10.69592686229681,19.78460148303144,0.983051745216083,0
53,60301.84176766742,28.999704379581377,9.026913257244427,78.27581852167606,0.5626865878861158,2,13.049795067699058,59.7562103159259,12.949720622303685,24.955262996141073,-1.5972440340764498,1
18,104909.85345803335,84.13026521117463,7.955696530166231,68.15595818956085,0.3586337576851172,2,17.1362527334758,105.74326202952395,18.38364480264951,42.502580693399935,1.5752652965558394,0
57,38624.83885361091,61.34151681181705,3.6027143076180144,65.86874954673448,0.3871991474273412,0,10.536475731459136,39.076296784441325,11.001396269051241,27.907656525826894,1.1711379063105447,0
45,17513.893981924863,47.66065692842333,5.143254119476372,94.18486997604427,0.2910199067979028,2,17.543086169408973,18.56453642521275,18.065406832131867,22.33971117433586,0.9957459233286606,0
62,31410.68841045017,30.385509443423448,2.114021188296535,76.51248279520767,0.002817232180031215,3,13.710117409121008,29.274559965229106,13.617429707300719,18.52756121544779,-0.7024262885067886,0
19,69811.5695632231,17.494573781254445,7.78617006109983,84.46603929797855,0.5781221016013555,2,11.606479846450565,69.11083744157894,13.654552933789292,16.06545960522189,0.47862322332524204,0
47,35737.58689542078,26.97653044236175,9.943203127000444,98.03253196346218,0.34870674824276454,2,26.171016295861666,34.67885603116867,26.023847400402325,16.066606707986892,-0.95670337804394,0
22,73368.51132087184,46.38306251887471,9.1461076207239,55.77381089923589,0.1410083965910829,3,25.332093880655627,73.57116131518961,25.316152102222123,30.32164324310388,-0.016461194199554413,0
58,51031.49814741868,27.921992440643024,12.859134081348817,62.47885605811569,0.12544296575434014,1,22.083190785555917,51.679923374865055,20.86563459146564,30.443507492138494,-0.7075753969199868,1
57,68277.37313270797,50.653372456029096,6.627214775510384,71.00706823805635,0.5094099469651012,3,13.998671222213952,67.28650197620775,11.683474966240942,29.211743572741007,-0.1511406216116085,0
41,27473.185467437437,34.5846307275267,13.290509163065934,69.20551080767981,0.4435888269426834,2,20.757619530572576,29.763252365740446,21.410138647775703,32.050202223654466,0.32507549155358717,0
25,73619.13885160717,50.336347567100134,4.532779455919995,67.06924500160947,0.27524356103239506,2,26.155970041809447,72.85276097026735,25.023879971628123,29.70973038031444,0.3468168945065947,1
28,75707.49933226168,44.24067116875348,8.67103116515573,88.4443422031957,0.17470347291285762,2,25.15046214035217,76.91677028141983,23.522454456914325,30.32698242780642,2.2340277166276343,0
44,38208.51748826956,120.0,6.7419358187232215,45.97907450382782,0.6157096686354395,0,5.678848676520312,39.13455805338939,6.33701579074031,34.94003030197474,0.21693664737193696,0
25,78639.27240003715,60.63963202706549,8.265890887399438,54.95149504796595,0.5172781414701118,2,18.858157790839773,80.15012981074442,18.940019084103596,23.44791650704547,-0.8907562791604263,0
44,102233.68608288019,56.56289556134444,9.815954821207386,62.245464495755336,0.4307123205162376,0,17.69252128405458,101.87293174860574,18.186478119027548,28.135269513818304,0.9862306227281419,0
41,54925.55261112573,29.15952905978083,5.692636599497648,59.745330876204584,0.3363358337551505,5,15.344209036031701,54.013427566591766,15.801975847831484,20.714181504282436,-0.5183814150857458,0
55,38130.023620098975,34.36596132777197,2.014424837047814,17.45250214523204,0.5120247994852427,2,11.268484216661736,39.76318094992921,12.321852969619858,16.611623868451563,-0.07801819943154825,0
53,44221.07138042363,120.0,5.098439174916178,49.338704045028635,0.3644466009140607,3,9.833109694812418,45.304930525776896,10.016500299738953,38.945801140647205,-0.05195656073806162,1
63,49784.17903080349,27.606874604424334,6.219766587664015,105.7606267843947,0.2374190658200663,5,12.261943087367147,49.81697527334556,12.3863146126696,20.266309462647797,-0.783470964986149,0
39,73098.69961368757,107.25153707521712,5.288105966916056,57.89736070094985,0.17592206505376695,3,5.723043975068647,73.17168734850485,4.896705988519015,33.462208888279015,-1.4137933373271891,0
37,87822.50580041738,102.2258042095881,12.87661109227958,122.49713235143311,0.17057619392649695,2,20.591913103236838,86.07499370626554,18.921508568099608,41.104719260176395,0.24963401252858483,1
50,47490.86872704391,48.13097709443837,6.634470886882505,15.422239999220821,0.11509355587739731,5,22.228608973987388,46.23885316015331,22.99488544942432,33.63851591534716,0.8780907148406408,0
30,50917.09541788707,50.21062780731111,5.555223806204392,68.8295625910494,0.20679082626227918,3,9.791036691792817,52.065921068659854,9.910603507140044,23.98333308237707,-0.5933766946844035,0
23,30052.757938654104,36.1962587591939,10.05267692954326,55.42664459135644,0.5892114921383849,0,17.71383631343322,28.274241446386082,19.152441850688437,23.231013664356343,0.37204974985278844,0
34,45579.990720043854,21.159414350024015,8.817314442116535,77.2899643850104,0.006673021552160818,1,35.55783256525347,43.564445502054056,36.864384023845346,25.80019691643834,0.8596088211244187,0
63,63440.925926019685,44.4915008644917,6.754184019782253,88.65426666038097,0.16941740678421605,0,16.825825504281266,63.01962796740951,15.721734531734738,28.398340291818865,0.07119304804628736,1
63,18904.88203832344,31.714223778521884,6.321668964728296,97.64536877390331,0.2519055130636997,2,30.80379129796245,18.788292383555213,31.390294734635688,29.11562430103788,0.23052774139862567,0
40,67354.50232109625,90.98628623100518,9.323955073097222,68.96027565073021,0.5853514426362083,2,18.249214137437555,68.34020202584526,17.52318652964586,45.8888255327834,-2.308653164987802,1
56,71059.16585859314,15.437344636073847,8.86107307153784,54.57594885833811,0.3426459722979583,1,17.312328261984664,69.5118569213356,16.46636132804962,20.392034679498753,-2.480659354276422,0
56,76659.92076523529,23.895560286047406,10.052551761350504,81.54882875561646,0.29808432560223364,1,7.771133862739941,76.15195501532087,9.198612929057305,11.401408604789962,-0.22608870290818758,0
20,44720.007410745544,11.146026261926792,9.41200818365714,57.48804409193283,0.5475309295947919,1,4.2855767007416254,45.94977995699853,5.977741857895161,8.584488110640953,-0.09487723075632198,0
52,26808.385418445076,69.60487664683171,4.457939913033338,71.00443927663181,0.27932196787374447,3,17.35781353010775,26.52392970022532,16.797775664815717,33.60070746384389,0.7832247613046919,0
19,49969.22719032995,45.06622618370682,10.337697754612075,53.466516081499584,0.0,5,16.67836136209399,49.353845979938875,15.097172611222751,20.756879074066134,0.22385078421880678,0
54,36378.00141532739,34.642573706119855,2.747813818194678,41.074143190643944,0.5736901886388832,2,18.4905856402764,36.86762851416687,17.220078038590376,18.00154034053315,0.30475306250944434,0
22,23317.504192510085,22.911698344327483,3.0553909475547103,40.80497244476084,0.22075668141644425,2,35.139310841604456,22.407436125962573,36.115427407557725,24.59023226562255,0.3103255306959159,0
36,41310.98257832572,24.905669421970895,2.636628515634416,94.2906738063695,0.6409804581180316,2,21.102237938655975,39.986413645734295,20.90957993435503,19.54132320995594,-0.33614493149639074,0
63,29953.059706670363,43.00011392323117,6.432744291388335,69.68848552869207,0.34676342346780054,1,12.280654723028238,29.382786378171183,13.074670546192179,25.62675388610916,0.501097092933685,1
23,89578.3560937909,65.36201661384104,13.701196358117555,76.6810183633521,0.6746432989046178,1,15.663259990037345,91.5974988903531,15.39283895278889,37.89750473153807,-1.41052478072921,1
21,68404.402089782,66.02776175638776,7.606105767106183,64.64109557662677,0.30759107467525737,1,19.22812177314645,68.26572090119537,18.420230597097753,30.868404432972067,0.8087688427077331,1
39,70788.58578573697,28.14326316914479,7.936731236081392,71.69741824418472,0.2248486250825338,5,24.380603643265097,70.88561873186896,25.143653807342382,31.287239279939534,-1.592590299742984,1
45,35035.38505263256,41.70833353262974,6.9182024197143,74.70446310583215,0.07100988964561533,0,12.21600622616608,34.63735796212115,11.915425298788854,20.239609006921622,-0.9759934963424608,0
33,79633.29147430071,44.783488301017385,11.71460625687726,70.38500003895406,0.3553756583465881,2,7.785467061870838,79.85951429933637,9.677114309736913,26.60677157659354,0.8304283948066055,0
35,48237.53959735871,59.122260013237266,2.1071528332885467,51.27691755927199,0.6074650601835252,1,18.202207959780598,48.389190566328644,16.8467469925664,9.921659339413248,-0.1657469667701055,0
36,70278.01805253708,78.09488044091637,8.879436107061311,59.43269166544394,0.6929895782391151,1,9.928270430286133,71.11959115339478,8.242023558919607,29.485643576926655,0.784324451341436,0
26,36656.342221914194,83.35293402451128,9.813918211274066,79.01133057668756,0.6584684929819715,1,25.71338080332913,38.17130497710373,24.212031929659297,43.615681017854804,-0.553476386645951,1
64,66198.96682378053,79.53546853240553,12.471473339056914,12.356369898396238,0.26446518609070835,0,9.955159246777152,65.91536779178247,10.870825069491783,28.262601125605794,-0.42042763177438935,0
30,24870.137745733857,38.49637762191438,7.9872665606050735,46.99353862641526,0.45343465803895355,1,4.623127521811192,23.911259302425528,3.228652440757256,16.926143679550652,-0.4123146743258671,0
32,51862.46803279881,55.35958520073255,7.110684835509718,76.23538115867495,0.6273419444467021,1,16.203211393353346,53.94972551683154,15.51036314625242,24.804246554656075,0.1805092312906018,0
29,50614.02479364515,77.17209491738737,6.807748231376944,60.31581313275938,0.3871640454123919,2,8.858127829758216,50.45976513632197,9.44597309823186,36.89085159304852,-0.6698476606096532,0
54,30415.22111299476,90.00276087519357,2.8268070616398795,42.27722222224472,0.0,2,16.57919576343328,31.56841910982051,15.206480523493921,29.36622328626179,0.7571586643440541,0
51,55457.249981051194,97.85005404650909,7.023535828349805,63.22426766743424,0.29459272899028494,4,15.737784843737096,54.384682086800694,16.331328107503932,46.366356672568536,1.0972181117073772,1
25,44752.04363530479,45.59214378468801,8.072313046587317,46.97531574998514,0.512134667064181,5,18.86691851821901,45.057722145620126,20.434209817834073,28.49278860914851,-0.3262962195484291,0
59,47866.842466860224,43.9993485387475,9.310037795785671,61.87275012137699,0.45328347932032703,1,21.69353570206148,47.30859164996422,20.912939172945002,27.958022267266117,-1.4112348924671823,0
45,68224.82620048727,120.0,10.238567529004246,70.1862542095299,0.48121503164827095,5,13.460166647543854,69.08932751308596,14.059378975795267,44.763388305764785,-0.6632738805849744,1
43,78248.48320061504,44.92143968274573,3.6842684162471073,37.41295019243901,0.5475034330336843,1,23.942741843352877,76.86173633695631,24.283164652091912,20.9969089827292,-1.9530736979861454,0
34,51410.55688577457,5.853883400331498,4.712083172171455,82.49784323374612,0.5385215368356696,0,25.043443956951695,49.47155736473985,24.13960249964224,24.126968329868696,-0.6389308990421,0
22,78045.98770140878,9.31192671251641,9.019972342467753,97.73827429035184,0.31723713334220827,3,16.00430125317644,77.4334518449983,15.355179489740197,22.282879625015866,0.7037250625185069,0
29,72978.46464608063,105.22371595814474,3.9054660170699043,49.55829820979249,0.26527635505743524,0,1.0,73.97731426562895,1.1665488431029534,30.32542415704811,-0.4026791526195463,0
19,68371.87862080266,21.409783025321943,13.551475230312018,33.02328299044853,0.4896490393575864,1,7.7550143124024,68.18811653112625,8.924941148022318,18.863025636040536,1.0086491232368733,0
36,83516.14289019113,7.644195950340821,3.4032085667894023,64.80202938992599,0.20108307689932692,1,14.415704208775798,84.48106244652367,13.596344313496573,1.974753556327773,0.7322582885526292,0
35,27961.09230759196,55.475113723559744,7.3612864590380065,57.11098200329908,0.5316971243604025,6,8.750655299826493,28.380109222527327,8.190504389104635,16.521223508345606,-0.14556152289520372,0
61,78899.22322685887,35.15267384824175,5.369148505692563,57.23289385604192,0.3963235584429088,1,20.738696610397355,77.90176715657276,20.49161406692547,25.339032560253592,-0.41734034346334203,0
26,61780.30044269331,35.28890783046512,9.960491242576072,60.01213420280591,0.09189130165531423,1,25.902156772090876,59.975746217270384,25.39316131039209,32.03370984796075,0.15434118923206813,0
45,47986.133144918116,36.692542196701524,5.675271201349817,71.89370822630863,0.24332975027020956,1,20.41009918382724,47.881738704064546,22.606127970403154,27.68583886575188,0.11070139244288185,1
46,51999.23662480446,6.951615845053495,8.579209647054052,24.207476027837373,0.24816649176456948,3,23.07800846579812,50.68570920163434,21.75896988938483,16.39928621857449,-1.6149342447919572,0
42,73303.3226754515,60.48951315772105,7.085193133458922,76.05275102409928,0.3329188187921155,2,13.408362064084866,74.7974009916539,14.517586974098922,22.73295684981223,-0.4087652798326202,0
41,76607.60865538791,68.58865753392355,6.4908641804416245,85.28618966576758,0.21914775851854978,1,7.377449159428574,76.51773545287524,8.593139944684793,20.300394069094352,-1.0255261139307337,0
55,67931.44272689246,27.219805858033027,8.601314951803035,62.534716172179586,0.41472981054987457,3,15.09007011872959,68.55684810234978,14.920951594630129,18.681356336007255,-0.07503680148164414,0
60,34233.927786962515,58.028234763912636,11.42888785514442,49.78739210707249,0.5570244493303659,3,21.98442522018541,31.3385315932249,22.977042860992874,35.370987668830224,-0.4001152354456638,0
41,28810.680019991974,34.51790776965173,9.391024423105538,23.82888509529336,0.5606652658137976,2,6.031690277833205,27.786372314418877,7.058514504564072,16.293167518197087,-0.2110660235815036,0
34,55896.85372978658,7.1968846975378105,7.221367474583459,72.82809157244739,0.1382301152700201,2,22.00241963777173,56.0264056899763,22.573503384823706,25.14063214159546,0.5455752411052794,0
23,66537.96325732453,117.86766502165037,3.9015356208205842,59.49130641173885,0.030948359339319498,0,13.020665856890734,65.23369111363203,13.271887454936737,30.72578804198373,0.3060529405877778,1
36,42744.63616069698,68.19557692946344,5.547484807030164,81.11750256204854,0.5463953906503991,0,20.70354386050752,42.81285667416463,19.951264660518966,29.674525069763842,0.63878112499779,0
24,70983.81368933564,29.19396342295361,2.864850545745904,84.31550342793338,0.11074765244310028,2,19.735400716001664,70.88352650380737,18.62470949643704,19.353390589820478,0.7133145818694887,0
40,66125.52527656044,69.19897489375946,11.0083782544469,73.08176660467606,0.15088924121920688,2,14.14431474563754,65.3674015650513,13.206536132701393,39.17646992699407,-2.058114273537274,1
51,63874.044140599086,120.0,4.670986905693578,44.335342801240756,0.2985929497903427,4,14.419291093818218,63.911258794351944,13.267190572875949,40.38491098879704,-0.7391408669939568,0
58,41520.90427555557,52.44512123046663,9.587872342550039,72.77279186278041,0.5534799675185482,1,18.266757621930005,41.35459632415937,17.63516770869507,33.114330524410285,0.8885088298283924,1
39,77554.34444742209,25.033220935644913,11.577322165443258,74.28593860494522,0.6214912468466686,1,16.217406714615855,80.54695466137278,15.507069175683435,26.951430837512053,0.13343270264495138,0
56,72638.05841354224,36.49680059500143,14.122114087193605,82.82454217992208,0.17634899027940432,1,10.067514984841912,75.42917202624128,11.067233156630566,30.990149482779664,0.09864182852899288,1
27,79595.11403556247,73.81618168744563,11.169887287108917,103.34722185599108,0.0,4,11.407497798213553,78.44571278920893,11.545115131033267,39.80353550793035,0.8377725722047231,0
41,62076.94691877848,37.47736269256246,5.478651783840842,81.82710150459054,0.46338094243578154,1,26.61504445756872,63.43773068104657,26.963238130445145,26.769636867361744,1.5224356402022372,0
63,32577.946668134853,120.0,8.321352864648663,104.76272957417102,0.3970648365934222,2,5.369589317750556,31.255649155021455,5.106717540412636,32.94136734086044,1.6103830250773599,0
35,62120.29208053458,61.04292877666214,7.122113686211838,58.6328690916017,0.10753999089121083,1,9.173070391676832,62.596582593806055,7.67172741530097,30.036731898303017,-0.6800015178701717,0
30,70853.54248558867,120.0,4.060832525684104,59.011771778681904,0.37520071365684604,3,19.01332147019134,70.43480083160213,19.895748303426046,35.522485057560104,-0.5204956192085315,0
18,52792.09638170105,33.058621062288466,1.8252085699698997,63.94819938170205,0.7705634518058064,1,13.021700740691692,54.44580529652632,13.178785720071124,13.760133427377184,-1.6477116528099132,0
54,34768.75856436524,54.44553492954056,11.284616985188613,74.94556008938449,0.6299891651481798,5,20.600685180449467,35.62517905592372,20.4799350914322,28.366851158664787,-0.565523578755242,1
30,65310.858218759386,51.619431618324796,6.9203356738698325,65.79841927084854,0.40626451105819905,0,20.036476537370206,65.93842867086263,19.378313860755252,25.810246194925778,-0.48253327771709836,1
32,66809.34636092375,63.30871184839451,9.72312302019849,33.463296106322844,0.24881691369118314,2,12.017216366055754,66.3156617304701,13.651778676604078,27.559434226018038,-0.8753463935912624,0
44,32776.339369106296,55.46458968605796,9.306506603915533,35.7591121909321,0.708588881037556,1,11.532404307886182,33.514522264207805,12.373395840313544,19.378068129749064,1.0224939573966563,0
53,42220.30810000996,25.727453490330817,7.01681189091469,58.327234863999166,0.0878028618774036,0,17.08369693547164,42.1048373819797,16.0970396661135,16.177953241664664,0.5571274877284178,0
38,29235.745622797513,38.33429743315693,7.395828145319144,47.94650522122604,0.4656306990202643,1,22.05561015099621,29.43263467540972,23.961353308444604,37.229671046033445,-0.7911524435299793,1
42,61053.851212797905,49.15600239758348,11.398869819179524,74.7980099592295,0.48306011221702516,3,14.719711537977664,62.167453886713716,15.364160124393223,25.761991741496274,-1.9479630272317963,0
59,58376.051899775615,81.6822459923541,11.847039411693244,102.58234986360227,0.5101165405113091,3,23.056569364721852,58.9626884514434,22.952909119190366,50.16466868643565,0.7558452123840793,1
19,86340.26048338073,22.19613192174846,11.689035040625317,63.07487287642629,0.6301399920909257,1,15.39021281478384,85.29404683803473,14.405000424925534,22.60934144100639,-2.013616096616816,0
22,38698.75618998712,120.0,8.585400930438993,39.781006320896864,0.5285514641225033,1,9.133472324486373,39.67027854905412,10.045212083144412,41.21239328949806,0.534447449105635,1
51,78988.60737990538,120.0,9.689419689617294,57.60390387931368,0.0,1,26.791605899630817,79.53563729829109,26.624030400703678,37.32479916069092,-1.5759974021487682,1
53,51161.215139434484,51.33662127586699,7.415175503815124,87.9436520516259,0.48105740256335516,3,18.403998467802545,52.33018227721751,18.024083318650536,34.588627740050065,1.113648755052123,1
